sent,tags,parse
"Chanting produces a calming effect , just as singing does , Dr. Ornish says . ""","Chanting/NNP produces/VBZ a/DT calming/JJ effect/NN ,/, just/RB as/IN singing/NN does/VBZ ,/, Dr./NNP Ornish/NNP says/VBZ ./. ''/''"," nsubj(produces-2, Chanting-1) ccomp(says-14, produces-2) det(effect-5, a-3) amod(effect-5, calming-4) dobj(produces-2, effect-5) advmod(does-10, just-7) mark(does-10, as-8) nsubj(does-10, singing-9) advcl(produces-2, does-10) compound(Ornish-13, Dr.-12) nsubj(says-14, Ornish-13) root(ROOT-0, says-14)  "
"<p> The most dauntless of rock 's foes was the Parents ' Music Resource Center ( PMRC ) , the watchdog organization cofounded in 1985 by Tipper Gore after she discovered that Prince was singing songs describing acts of masturbation and oral sex and that some heavy metal seemed to extol the cause of devil worship .","<p>/VB The/DT most/JJS dauntless/NNS of/IN rock/NN 's/POS foes/NNS was/VBD the/DT Parents/NNS '/POS Music/NNP Resource/NNP Center/NNP -LRB-/-LRB- PMRC/NNP -RRB-/-RRB- ,/, the/DT watchdog/NN organization/NN cofounded/VBD in/IN 1985/CD by/IN Tipper/NNP Gore/NNP after/IN she/PRP discovered/VBD that/IN Prince/NNP was/VBD singing/VBG songs/NNS describing/VBG acts/NNS of/IN masturbation/NN and/CC oral/JJ sex/NN and/CC that/IN some/DT heavy/JJ metal/NN seemed/VBD to/TO extol/VB the/DT cause/NN of/IN devil/NNP worship/NNP ./."," ccomp(cofounded-23, <p>-1) det(dauntless-4, The-2) amod(dauntless-4, most-3) nsubj(Center-15, dauntless-4) case(foes-8, of-5) nmod:poss(foes-8, rock-6) case(rock-6, 's-7) nmod:of(dauntless-4, foes-8) cop(Center-15, was-9) det(Parents-11, the-10) nmod:poss(Center-15, Parents-11) case(Parents-11, '-12) compound(Center-15, Music-13) compound(Center-15, Resource-14) ccomp(<p>-1, Center-15) appos(Center-15, PMRC-17) det(organization-22, the-20) compound(organization-22, watchdog-21) nsubj(cofounded-23, organization-22) root(ROOT-0, cofounded-23) case(1985-25, in-24) nmod:in(cofounded-23, 1985-25) case(Gore-28, by-26) compound(Gore-28, Tipper-27) nmod:by(cofounded-23, Gore-28) mark(discovered-31, after-29) nsubj(discovered-31, she-30) advcl(cofounded-23, discovered-31) mark(singing-35, that-32) nsubj(singing-35, Prince-33) aux(singing-35, was-34) ccomp(discovered-31, singing-35) dobj(singing-35, songs-36) acl(songs-36, describing-37) dobj(describing-37, acts-38) case(sex-43, of-39) compound(sex-43, masturbation-40) cc(masturbation-40, and-41) conj:and(masturbation-40, oral-42) compound(sex-43, oral-42) nmod:of(acts-38, sex-43) cc(singing-35, and-44) mark(seemed-49, that-45) det(metal-48, some-46) amod(metal-48, heavy-47) nsubj(seemed-49, metal-48) nsubj(extol-51, metal-48) ccomp(discovered-31, seemed-49) conj:and(singing-35, seemed-49) mark(extol-51, to-50) xcomp(seemed-49, extol-51) det(cause-53, the-52) dobj(extol-51, cause-53) case(worship-56, of-54) compound(worship-56, devil-55) nmod:of(cause-53, worship-56)  "
"But the true spectacle was the sight of a crew of thirty-odd people onstage singing , clapping , gyrating , shimmying and crawling along , led by the guy in the funny pants .","But/CC the/DT true/JJ spectacle/NN was/VBD the/DT sight/NN of/IN a/DT crew/NN of/IN thirty-odd/JJ people/NNS onstage/RB singing/VBG ,/, clapping/VBG ,/, gyrating/VBG ,/, shimmying/VBG and/CC crawling/VBG along/RP ,/, led/VBN by/IN the/DT guy/NN in/IN the/DT funny/JJ pants/NNS ./."," cc(sight-7, But-1) det(spectacle-4, the-2) amod(spectacle-4, true-3) nsubj(sight-7, spectacle-4) cop(sight-7, was-5) det(sight-7, the-6) root(ROOT-0, sight-7) case(crew-10, of-8) det(crew-10, a-9) nmod:of(sight-7, crew-10) case(people-13, of-11) amod(people-13, thirty-odd-12) nmod:of(crew-10, people-13) advmod(singing-15, onstage-14) dep(sight-7, singing-15) dep(sight-7, clapping-17) conj:and(singing-15, clapping-17) dep(sight-7, gyrating-19) conj:and(singing-15, gyrating-19) dep(sight-7, shimmying-21) conj:and(singing-15, shimmying-21) cc(singing-15, and-22) dep(sight-7, crawling-23) conj:and(singing-15, crawling-23) compound:prt(crawling-23, along-24) dep(crawling-23, led-26) case(guy-29, by-27) det(guy-29, the-28) nmod:by(led-26, guy-29) case(pants-33, in-30) det(pants-33, the-31) amod(pants-33, funny-32) nmod:in(guy-29, pants-33)  "
"<p> Fifties singing idol JOHNNIE RAY , whose over-the-top emoting , both onstage and in the studio , led to his being nicknamed the Prince of Wails , died of liver failure at the age of sixty-three .","<p>/NNP Fifties/NNP singing/NN idol/NN JOHNNIE/NNP RAY/NNP ,/, whose/WP$ over-the-top/JJ emoting/NN ,/, both/DT onstage/RB and/CC in/IN the/DT studio/NN ,/, led/VBD to/TO his/PRP$ being/VBG nicknamed/VBN the/DT Prince/NNP of/IN Wails/NNP ,/, died/VBD of/IN liver/NN failure/NN at/IN the/DT age/NN of/IN sixty-three/NN ./."," compound(RAY-6, <p>-1) compound(RAY-6, Fifties-2) compound(RAY-6, singing-3) compound(RAY-6, idol-4) compound(RAY-6, JOHNNIE-5) dep(led-19, RAY-6) nsubj(died-29, RAY-6) ref(RAY-6, whose-8) amod(emoting-10, over-the-top-9) nsubj(led-19, emoting-10) dep(emoting-10, both-12) dep(both-12, onstage-13) cc(both-12, and-14) case(studio-17, in-15) det(studio-17, the-16) dep(emoting-10, studio-17) conj:and(both-12, studio-17) acl:relcl(RAY-6, led-19) case(his-21, to-20) nmod:to(led-19, his-21) auxpass(nicknamed-23, being-22) xcomp(led-19, nicknamed-23) det(Prince-25, the-24) dobj(nicknamed-23, Prince-25) case(Wails-27, of-26) nmod:of(Prince-25, Wails-27) root(ROOT-0, died-29) case(failure-32, of-30) compound(failure-32, liver-31) nmod:of(died-29, failure-32) case(age-35, at-33) det(age-35, the-34) nmod:at(died-29, age-35) case(sixty-three-37, of-36) nmod:of(age-35, sixty-three-37)  "
"It 's a series of little things , like helping people to read , holding a man 's hand who 's dying , singing a few songs to a fellow who 's about to go to jail . '","It/PRP 's/VBZ a/DT series/NN of/IN little/JJ things/NNS ,/, like/IN helping/VBG people/NNS to/TO read/VB ,/, holding/VBG a/DT man/NN 's/POS hand/NN who/WP 's/VBZ dying/VBG ,/, singing/VBG a/DT few/JJ songs/NNS to/TO a/DT fellow/NN who/WP 's/VBZ about/IN to/TO go/VB to/TO jail/NN ./. '/''"," nsubj(series-4, It-1) cop(series-4, 's-2) det(series-4, a-3) root(ROOT-0, series-4) case(things-7, of-5) amod(things-7, little-6) nmod:of(series-4, things-7) mark(helping-10, like-9) advcl(series-4, helping-10) dobj(helping-10, people-11) mark(read-13, to-12) advcl(helping-10, read-13) dep(helping-10, holding-15) det(man-17, a-16) nmod:poss(hand-19, man-17) case(man-17, 's-18) dobj(holding-15, hand-19) nsubj(dying-22, who-20) cop(dying-22, 's-21) ccomp(hand-19, dying-22) dep(helping-10, singing-24) det(songs-27, a-25) amod(songs-27, few-26) dobj(singing-24, songs-27) case(fellow-30, to-28) det(fellow-30, a-29) nmod:to(singing-24, fellow-30) nsubj(about-33, fellow-30) nsubj(go-35, fellow-30) ref(fellow-30, who-31) aux(about-33, 's-32) acl:relcl(fellow-30, about-33) mark(go-35, to-34) xcomp(about-33, go-35) case(jail-37, to-36) nmod:to(helping-10, jail-37)  "
"The "" Dear John "" sentiments in the opening song , "" Feel So Different , "" may be addressed to a fallen idol or an ex-bed partner , but it is clear from O'Connor 's clarion singing and impassioned lyrics that she is a changed woman : "" The whole time I 'd never seen/All you had spread before me/The whole time I 'd never seen/That all I 'd need was inside me . ""","The/NNP ''/'' Dear/NNP John/NNP ''/'' sentiments/JJ in/IN the/DT opening/NN song/NN ,/, ''/'' Feel/NNP So/RB Different/RB ,/, ''/'' may/MD be/VB addressed/VBN to/TO a/DT fallen/JJ idol/NN or/CC an/DT ex-bed/JJ partner/NN ,/, but/CC it/PRP is/VBZ clear/JJ from/IN O'Connor/NNP 's/POS clarion/JJ singing/NN and/CC impassioned/NN lyrics/NNS that/IN she/PRP is/VBZ a/DT changed/VBN woman/NN :/: ''/'' The/DT whole/JJ time/NN I/PRP 'd/MD never/RB seen/All/VB you/PRP had/VBD spread/VBN before/IN me/The/JJ whole/JJ time/NN I/PRP 'd/MD never/RB seen/That/VB all/DT I/PRP 'd/MD need/VB was/VBD inside/IN me/PRP ./. ''/''"," compound(John-4, The-1) compound(John-4, Dear-3) nsubjpass(addressed-20, John-4) acl:relcl(John-4, sentiments-6) case(song-10, in-7) det(song-10, the-8) compound(song-10, opening-9) nmod:in(sentiments-6, song-10) dep(song-10, Feel-13) advmod(Different-15, So-14) advmod(sentiments-6, Different-15) aux(addressed-20, may-18) auxpass(addressed-20, be-19) root(ROOT-0, addressed-20) case(idol-24, to-21) det(idol-24, a-22) amod(idol-24, fallen-23) nmod:to(addressed-20, idol-24) cc(idol-24, or-25) det(partner-28, an-26) amod(partner-28, ex-bed-27) nmod:to(addressed-20, partner-28) conj:or(idol-24, partner-28) cc(addressed-20, but-30) nsubj(clear-33, it-31) cop(clear-33, is-32) conj:but(addressed-20, clear-33) case(singing-38, from-34) nmod:poss(singing-38, O'Connor-35) case(O'Connor-35, 's-36) amod(singing-38, clarion-37) nmod:from(clear-33, singing-38) cc(singing-38, and-39) compound(lyrics-41, impassioned-40) nmod:from(clear-33, lyrics-41) conj:and(singing-38, lyrics-41) mark(woman-47, that-42) nsubj(woman-47, she-43) cop(woman-47, is-44) det(woman-47, a-45) amod(woman-47, changed-46) ccomp(clear-33, woman-47) det(time-52, The-50) amod(time-52, whole-51) nsubj(me-74, time-52) nsubj(seen/All-56, I-53) aux(seen/All-56, 'd-54) neg(seen/All-56, never-55) acl:relcl(time-52, seen/All-56) nsubj(spread-59, you-57) aux(spread-59, had-58) ccomp(seen/All-56, spread-59) case(time-63, before-60) amod(time-63, me/The-61) amod(time-63, whole-62) nmod:before(spread-59, time-63) nsubj(seen/That-67, I-64) aux(seen/That-67, 'd-65) neg(seen/That-67, never-66) acl:relcl(time-52, seen/That-67) dobj(seen/That-67, all-68) nsubj(need-71, I-69) aux(need-71, 'd-70) acl:relcl(all-68, need-71) cop(me-74, was-72) case(me-74, inside-73) parataxis(addressed-20, me-74)  "
""" You Cause as Much Sorrow "" and "" The Last Day of Our Acquaintance "" detail the high price of her oversight ; they are nothing less than open wounds , terrifying in the depths of hurt and confusion reflected in the battered beauty of her singing .","''/'' You/PRP Cause/VBP as/IN Much/JJ Sorrow/NN ''/'' and/CC ''/'' The/DT Last/JJ Day/NNP of/IN Our/PRP$ Acquaintance/NNP ''/'' detail/NN the/DT high/JJ price/NN of/IN her/PRP$ oversight/NN ;/: they/PRP are/VBP nothing/NN less/JJR than/IN open/JJ wounds/NNS ,/, terrifying/JJ in/IN the/DT depths/NNS of/IN hurt/NN and/CC confusion/NN reflected/VBD in/IN the/DT battered/JJ beauty/NN of/IN her/PRP$ singing/NN ./."," nsubj(Cause-3, You-2) root(ROOT-0, Cause-3) case(Sorrow-6, as-4) amod(Sorrow-6, Much-5) nmod:as(Cause-3, Sorrow-6) cc(Cause-3, and-8) det(Day-12, The-10) amod(Day-12, Last-11) conj:and(Cause-3, Day-12) case(detail-17, of-13) nmod:poss(detail-17, Our-14) compound(detail-17, Acquaintance-15) nmod:of(Day-12, detail-17) det(price-20, the-18) amod(price-20, high-19) dep(detail-17, price-20) case(oversight-23, of-21) nmod:poss(oversight-23, her-22) nmod:of(price-20, oversight-23) nsubj(nothing-27, they-25) cop(nothing-27, are-26) parataxis(Cause-3, nothing-27) dep(nothing-27, less-28) mark(reflected-41, than-29) amod(wounds-31, open-30) nsubj(reflected-41, wounds-31) appos(wounds-31, terrifying-33) case(depths-36, in-34) det(depths-36, the-35) nmod:in(terrifying-33, depths-36) case(hurt-38, of-37) nmod:of(depths-36, hurt-38) cc(hurt-38, and-39) nmod:of(depths-36, confusion-40) conj:and(hurt-38, confusion-40) ccomp(nothing-27, reflected-41) case(beauty-45, in-42) det(beauty-45, the-43) amod(beauty-45, battered-44) nmod:in(reflected-41, beauty-45) case(singing-48, of-46) nmod:poss(singing-48, her-47) nmod:of(beauty-45, singing-48)  "
"But their playing is inspired throughout , and there is a soulful intimacy in their singing that enhances the album 's feeling of familial warmth .","But/CC their/PRP$ playing/NN is/VBZ inspired/VBN throughout/IN ,/, and/CC there/EX is/VBZ a/DT soulful/JJ intimacy/NN in/IN their/PRP$ singing/NN that/WDT enhances/VBZ the/DT album/NN 's/POS feeling/NN of/IN familial/JJ warmth/NN ./."," cc(inspired-5, But-1) nmod:poss(playing-3, their-2) nsubjpass(inspired-5, playing-3) auxpass(inspired-5, is-4) root(ROOT-0, inspired-5) nmod(inspired-5, throughout-6) cc(inspired-5, and-8) expl(is-10, there-9) conj:and(inspired-5, is-10) det(intimacy-13, a-11) amod(intimacy-13, soulful-12) nsubj(is-10, intimacy-13) nsubj(enhances-18, intimacy-13) case(singing-16, in-14) nmod:poss(singing-16, their-15) nmod:in(intimacy-13, singing-16) ref(intimacy-13, that-17) acl:relcl(intimacy-13, enhances-18) det(album-20, the-19) nmod:poss(feeling-22, album-20) case(album-20, 's-21) dobj(enhances-18, feeling-22) case(warmth-25, of-23) amod(warmth-25, familial-24) nmod:of(feeling-22, warmth-25)  "
"Roy Orbison , is sorely missed ; he brought a distinctive vocal grandeur to the group 's leisurely singing .","Roy/NNP Orbison/NNP ,/, is/VBZ sorely/RB missed/VBN ;/: he/PRP brought/VBD a/DT distinctive/JJ vocal/JJ grandeur/NN to/TO the/DT group/NN 's/POS leisurely/JJ singing/NN ./."," compound(Orbison-2, Roy-1) nsubj(brought-9, Orbison-2) auxpass(missed-6, is-4) advmod(missed-6, sorely-5) dep(Orbison-2, missed-6) nsubj(brought-9, he-8) root(ROOT-0, brought-9) det(grandeur-13, a-10) amod(grandeur-13, distinctive-11) amod(grandeur-13, vocal-12) dobj(brought-9, grandeur-13) case(singing-19, to-14) det(group-16, the-15) nmod:poss(singing-19, group-16) case(group-16, 's-17) amod(singing-19, leisurely-18) nmod:to(brought-9, singing-19)  "
"Paddy McAloon , the chief singing and songwriting Sprout , is an unabashed romantic who delivers top-drawer sing-along melodrama .","Paddy/NNP McAloon/NNP ,/, the/DT chief/JJ singing/NN and/CC songwriting/VBG Sprout/NN ,/, is/VBZ an/DT unabashed/JJ romantic/NN who/WP delivers/VBZ top-drawer/JJ sing-along/JJ melodrama/NN ./."," compound(McAloon-2, Paddy-1) nsubj(romantic-14, McAloon-2) det(singing-6, the-4) amod(singing-6, chief-5) appos(McAloon-2, singing-6) cc(singing-6, and-7) amod(Sprout-9, songwriting-8) appos(McAloon-2, Sprout-9) conj:and(singing-6, Sprout-9) cop(romantic-14, is-11) det(romantic-14, an-12) amod(romantic-14, unabashed-13) root(ROOT-0, romantic-14) nsubj(delivers-16, romantic-14) ref(romantic-14, who-15) acl:relcl(romantic-14, delivers-16) amod(melodrama-19, top-drawer-17) amod(melodrama-19, sing-along-18) dobj(delivers-16, melodrama-19)  "
"The B side , featuring Mick singing solo on the Marianne Faithfull hit As Tears Go By , ' was alternately received as pretentious ' or Mick doing his Paul McCartney bit , with chamber-music-type strings . '","The/DT B/NNP side/NN ,/, featuring/VBG Mick/NNP singing/NN solo/NN on/IN the/DT Marianne/NNP Faithfull/NNP hit/NN As/IN Tears/NNP Go/NNP By/IN ,/, '/'' was/VBD alternately/RB received/VBN as/IN pretentious/NNS '/POS or/CC Mick/NNP doing/VBG his/PRP$ Paul/NNP McCartney/NNP bit/NN ,/, with/IN chamber-music-type/JJ strings/NNS ./. '/''"," det(side-3, The-1) compound(side-3, B-2) nsubjpass(received-22, side-3) advcl(received-22, featuring-5) compound(solo-8, Mick-6) compound(solo-8, singing-7) xcomp(featuring-5, solo-8) case(hit-13, on-9) det(hit-13, the-10) compound(hit-13, Marianne-11) compound(hit-13, Faithfull-12) nmod:on(solo-8, hit-13) case(Go-16, As-14) compound(Go-16, Tears-15) dep(solo-8, Go-16) dep(solo-8, By-17) auxpass(received-22, was-20) advmod(received-22, alternately-21) root(ROOT-0, received-22) case(pretentious-24, as-23) nmod:'(received-22, pretentious-24) case(pretentious-24, '-25) cc(pretentious-24, or-26) nmod:'(received-22, Mick-27) conj:or(pretentious-24, Mick-27) xcomp(received-22, doing-28) nmod:poss(bit-32, his-29) compound(bit-32, Paul-30) compound(bit-32, McCartney-31) dobj(doing-28, bit-32) case(strings-36, with-34) amod(strings-36, chamber-music-type-35) nmod:with(received-22, strings-36)  "
"Bernstein began singing and dancing a hora , pounding the table as he went along . ""","Bernstein/NNP began/VBD singing/VBG and/CC dancing/VBG a/DT hora/NN ,/, pounding/VBG the/DT table/NN as/IN he/PRP went/VBD along/RP ./. ''/''"," nsubj(began-2, Bernstein-1) root(ROOT-0, began-2) xcomp(began-2, singing-3) cc(singing-3, and-4) xcomp(began-2, dancing-5) conj:and(singing-3, dancing-5) det(hora-7, a-6) dobj(singing-3, hora-7) xcomp(began-2, pounding-9) det(table-11, the-10) dobj(pounding-9, table-11) mark(went-14, as-12) nsubj(went-14, he-13) advcl(pounding-9, went-14) compound:prt(went-14, along-15)  "
"<p> In the introduction to your book "" The Infinite Variety of Music "" 1966 , you wrote : "" At this moment , as of this writing , God forgive me , I have far more pleasure following the musical adventures of Simon and Garfunkel or of the Association singing Along Comes Mary ' than I have in most of what is being written now by the whole community of avant-garde ' composers ...","<p>/RB In/IN the/DT introduction/NN to/TO your/PRP$ book/NN ''/'' The/DT Infinite/NNP Variety/NNP of/IN Music/VBG ''/'' 1966/CD ,/, you/PRP wrote/VBD :/: ''/'' At/IN this/DT moment/NN ,/, as/IN of/IN this/DT writing/NN ,/, God/NNP forgive/VB me/PRP ,/, I/PRP have/VBP far/RB more/JJR pleasure/NN following/VBG the/DT musical/JJ adventures/NNS of/IN Simon/NNP and/CC Garfunkel/NNP or/CC of/IN the/DT Association/NNP singing/NN Along/IN Comes/VBZ Mary/NNP '/'' than/IN I/PRP have/VBP in/IN most/JJS of/IN what/WP is/VBZ being/VBG written/VBN now/RB by/IN the/DT whole/JJ community/NN of/IN avant-garde/NN '/POS composers/NNS .../."," advmod(introduction-4, <p>-1) case(introduction-4, In-2) det(introduction-4, the-3) nmod:in(wrote-18, introduction-4) case(book-7, to-5) nmod:poss(book-7, your-6) nmod:to(introduction-4, book-7) det(Variety-11, The-9) compound(Variety-11, Infinite-10) dep(introduction-4, Variety-11) mark(Music-13, of-12) acl(Variety-11, Music-13) dobj(Music-13, 1966-15) nsubj(wrote-18, you-17) root(ROOT-0, wrote-18) case(moment-23, At-21) det(moment-23, this-22) nmod:at(wrote-18, moment-23) mark(forgive-31, as-25) case(writing-28, of-26) det(writing-28, this-27) nmod:of(forgive-31, writing-28) nsubj(forgive-31, God-30) dep(moment-23, forgive-31) dobj(forgive-31, me-32) nsubj(have-35, I-34) parataxis(forgive-31, have-35) advmod(more-37, far-36) amod(pleasure-38, more-37) dobj(have-35, pleasure-38) case(adventures-42, following-39) det(adventures-42, the-40) amod(adventures-42, musical-41) nmod:following(pleasure-38, adventures-42) case(Simon-44, of-43) nmod:of(adventures-42, Simon-44) cc(Simon-44, and-45) nmod:of(adventures-42, Garfunkel-46) conj:and(Simon-44, Garfunkel-46) cc(forgive-31, or-47) mark(Comes-53, of-48) det(singing-51, the-49) compound(singing-51, Association-50) nsubj(Comes-53, singing-51) advmod(Comes-53, Along-52) dep(moment-23, Comes-53) conj:or(forgive-31, Comes-53) dobj(Comes-53, Mary-54) mark(have-58, than-56) nsubj(have-58, I-57) advcl(Comes-53, have-58) case(most-60, in-59) nmod:in(have-58, most-60) mark(written-65, of-61) nsubjpass(written-65, what-62) aux(written-65, is-63) auxpass(written-65, being-64) acl(most-60, written-65) advmod(written-65, now-66) case(community-70, by-67) det(community-70, the-68) amod(community-70, whole-69) nmod:by(written-65, community-70) case(composers-74, of-71) nmod:poss(composers-74, avant-garde-72) case(avant-garde-72, '-73) nmod:of(community-70, composers-74)  "
"Because in the millisecond it takes to press the key to produce a singing tone , the printer is showing something that looks more like Charles Ives than Beethoven -- an amorphous blob of 64th notes , two 16th notes and so on . ""","Because/IN in/IN the/DT millisecond/NN it/PRP takes/VBZ to/TO press/VB the/DT key/NN to/TO produce/VB a/DT singing/NN tone/NN ,/, the/DT printer/NN is/VBZ showing/VBG something/NN that/WDT looks/VBZ more/RBR like/IN Charles/NNP Ives/NNP than/IN Beethoven/NNP --/: an/DT amorphous/JJ blob/NN of/IN 64th/JJ notes/NNS ,/, two/CD 16th/JJ notes/NNS and/CC so/RB on/RB ./. ''/''"," mark(takes-6, Because-1) case(millisecond-4, in-2) det(millisecond-4, the-3) nmod:in(takes-6, millisecond-4) nsubj(takes-6, it-5) nsubj(press-8, it-5) advcl(showing-20, takes-6) mark(press-8, to-7) xcomp(takes-6, press-8) det(key-10, the-9) dobj(press-8, key-10) mark(produce-12, to-11) acl(key-10, produce-12) det(tone-15, a-13) compound(tone-15, singing-14) dobj(produce-12, tone-15) det(printer-18, the-17) nsubj(showing-20, printer-18) aux(showing-20, is-19) root(ROOT-0, showing-20) dobj(showing-20, something-21) nsubj(looks-23, something-21) ref(something-21, that-22) acl:relcl(something-21, looks-23) advmod(and-41, more-24) case(Ives-27, like-25) compound(Ives-27, Charles-26) nmod:like(more-24, Ives-27) case(Beethoven-29, than-28) nmod:than(Ives-27, Beethoven-29) det(blob-33, an-31) amod(blob-33, amorphous-32) dep(Ives-27, blob-33) case(notes-36, of-34) amod(notes-36, 64th-35) nmod:of(blob-33, notes-36) nummod(notes-40, two-38) amod(notes-40, 16th-39) appos(Ives-27, notes-40) advmod(looks-23, and-41) advmod(on-43, so-42) advmod(and-41, on-43)  "
"<p> Live , Youssou 's singing seems absolutely effortless ; the sound is pure and high and achingly sweet , but there 's a strength and a certainty behind it , an absolute authority , as if an entire culture , an entire world had found its place there in his voice .","<p>/NNP Live/NNP ,/, Youssou/NNP 's/POS singing/NN seems/VBZ absolutely/RB effortless/JJ ;/: the/DT sound/NN is/VBZ pure/JJ and/CC high/JJ and/CC achingly/RB sweet/JJ ,/, but/CC there/EX 's/VBZ a/DT strength/NN and/CC a/DT certainty/NN behind/IN it/PRP ,/, an/DT absolute/JJ authority/NN ,/, as/RB if/IN an/DT entire/JJ culture/NN ,/, an/DT entire/JJ world/NN had/VBD found/VBN its/PRP$ place/NN there/RB in/IN his/PRP$ voice/NN ./."," compound(Live-2, <p>-1) nsubj(seems-7, Live-2) nmod:poss(singing-6, Youssou-4) case(Youssou-4, 's-5) appos(Live-2, singing-6) root(ROOT-0, seems-7) advmod(effortless-9, absolutely-8) xcomp(seems-7, effortless-9) det(sound-12, the-11) nsubj(pure-14, sound-12) nsubj(high-16, sound-12) nsubj(sweet-19, sound-12) cop(pure-14, is-13) parataxis(seems-7, pure-14) cc(pure-14, and-15) parataxis(seems-7, high-16) conj:and(pure-14, high-16) cc(pure-14, and-17) advmod(sweet-19, achingly-18) parataxis(seems-7, sweet-19) conj:and(pure-14, sweet-19) cc(pure-14, but-21) expl('s-23, there-22) parataxis(seems-7, 's-23) conj:and(pure-14, 's-23) det(strength-25, a-24) nsubj('s-23, strength-25) cc(pure-14, and-26) det(certainty-28, a-27) nsubj(found-46, certainty-28) case(it-30, behind-29) nmod:behind(certainty-28, it-30) det(authority-34, an-32) amod(authority-34, absolute-33) appos(it-30, authority-34) cc(it-30, as-36) dep(as-36, if-37) det(culture-40, an-38) amod(culture-40, entire-39) nmod:behind(certainty-28, culture-40) conj:as(it-30, culture-40) det(world-44, an-42) amod(world-44, entire-43) appos(culture-40, world-44) aux(found-46, had-45) parataxis(seems-7, found-46) conj:and(pure-14, found-46) nmod:poss(place-48, its-47) dobj(found-46, place-48) advmod(found-46, there-49) case(voice-52, in-50) nmod:poss(voice-52, his-51) nmod:in(found-46, voice-52)  "
"Since a different part of the voice is used when singing than when speaking , Youssou needs to find a coach who will actually sing ' English to him .","Since/IN a/DT different/JJ part/NN of/IN the/DT voice/NN is/VBZ used/VBN when/WRB singing/VBG than/IN when/WRB speaking/VBG ,/, Youssou/NNP needs/VBZ to/TO find/VB a/DT coach/NN who/WP will/MD actually/RB sing/VB '/'' English/NNP to/TO him/PRP ./."," mark(used-9, Since-1) det(part-4, a-2) amod(part-4, different-3) nsubjpass(used-9, part-4) case(voice-7, of-5) det(voice-7, the-6) nmod:of(part-4, voice-7) auxpass(used-9, is-8) advcl(needs-17, used-9) advmod(singing-11, when-10) advcl(used-9, singing-11) mark(speaking-14, than-12) advmod(speaking-14, when-13) advcl(singing-11, speaking-14) nsubj(needs-17, Youssou-16) nsubj(find-19, Youssou-16) root(ROOT-0, needs-17) mark(find-19, to-18) xcomp(needs-17, find-19) det(coach-21, a-20) dobj(find-19, coach-21) nsubj(sing-25, coach-21) ref(coach-21, who-22) aux(sing-25, will-23) advmod(sing-25, actually-24) acl:relcl(coach-21, sing-25) dobj(sing-25, English-27) case(him-29, to-28) nmod:to(sing-25, him-29)  "
He can enjoy a Top Ten hit unhindered by questions about his motives or the effect on his listeners of the song he is singing .,He/PRP can/MD enjoy/VB a/DT Top/JJ Ten/CD hit/VBN unhindered/JJ by/IN questions/NNS about/IN his/PRP$ motives/NNS or/CC the/DT effect/NN on/IN his/PRP$ listeners/NNS of/IN the/DT song/NN he/PRP is/VBZ singing/VBG ./.," nsubj(enjoy-3, He-1) aux(enjoy-3, can-2) dep(singing-25, enjoy-3) det(Ten-6, a-4) amod(Ten-6, Top-5) dobj(enjoy-3, Ten-6) acl(Ten-6, hit-7) ccomp(hit-7, unhindered-8) case(questions-10, by-9) nmod:by(unhindered-8, questions-10) case(motives-13, about-11) nmod:poss(motives-13, his-12) nmod:about(questions-10, motives-13) cc(motives-13, or-14) det(effect-16, the-15) nmod:about(questions-10, effect-16) conj:or(motives-13, effect-16) case(listeners-19, on-17) nmod:poss(listeners-19, his-18) nmod:on(unhindered-8, listeners-19) case(song-22, of-20) det(song-22, the-21) nmod:of(listeners-19, song-22) nsubj(singing-25, he-23) aux(singing-25, is-24) root(ROOT-0, singing-25)  "
"<p> I did n't think we were going to change the world by singing about it , ' Bragg says .","<p>/RB I/PRP did/VBD n't/RB think/VB we/PRP were/VBD going/VBG to/TO change/VB the/DT world/NN by/IN singing/VBG about/IN it/PRP ,/, '/'' Bragg/NNP says/VBZ ./."," advmod(think-5, <p>-1) nsubj(think-5, I-2) aux(think-5, did-3) neg(think-5, n't-4) ccomp(says-20, think-5) nsubj(going-8, we-6) nsubj(change-10, we-6) aux(going-8, were-7) ccomp(think-5, going-8) mark(change-10, to-9) xcomp(going-8, change-10) det(world-12, the-11) dobj(change-10, world-12) mark(singing-14, by-13) advcl(change-10, singing-14) case(it-16, about-15) nmod:about(singing-14, it-16) nsubj(says-20, Bragg-19) root(ROOT-0, says-20)  "
