sent,tags,parse
It is a matter of buying and selling trust .,It/PRP is/VBZ a/DT matter/NN of/IN buying/VBG and/CC selling/VBG trust/NN ./.," nsubj(matter-4, It-1) cop(matter-4, is-2) det(matter-4, a-3) root(ROOT-0, matter-4) mark(buying-6, of-5) acl(matter-4, buying-6) cc(buying-6, and-7) acl(matter-4, selling-8) conj:and(buying-6, selling-8) dobj(buying-6, trust-9)  "
"Live prudently , "" is the strongest admonition he ever says to me , when -- for example -- I am contemplating buying a large farm I will never use .","Live/NNP prudently/VBN ,/, ''/'' is/VBZ the/DT strongest/JJS admonition/NN he/PRP ever/RB says/VBZ to/TO me/PRP ,/, when/WRB --/: for/IN example/NN --/: I/PRP am/VBP contemplating/VBG buying/VBG a/DT large/JJ farm/NN I/PRP will/MD never/RB use/VB ./."," nsubj(admonition-8, Live-1) acl(Live-1, prudently-2) cop(admonition-8, is-5) det(admonition-8, the-6) amod(admonition-8, strongest-7) root(ROOT-0, admonition-8) nsubj(says-11, he-9) advmod(says-11, ever-10) acl:relcl(admonition-8, says-11) case(me-13, to-12) nmod:to(says-11, me-13) advmod(contemplating-22, when-15) case(example-18, for-17) dep(contemplating-22, example-18) nsubj(contemplating-22, I-20) aux(contemplating-22, am-21) advcl(says-11, contemplating-22) advcl(contemplating-22, buying-23) det(farm-26, a-24) amod(farm-26, large-25) dobj(buying-23, farm-26) nsubj(use-30, I-27) aux(use-30, will-28) neg(use-30, never-29) acl:relcl(farm-26, use-30)  "
"The next year they began buying land and took out a loan of $165,000 from the Worthen National Bank .","The/DT next/JJ year/NN they/PRP began/VBD buying/VBG land/NN and/CC took/VBD out/RP a/DT loan/NN of/IN $/$ 165,000/CD from/IN the/DT Worthen/NNP National/NNP Bank/NNP ./."," det(year-3, The-1) amod(year-3, next-2) nmod:tmod(began-5, year-3) nsubj(began-5, they-4) nsubj(took-9, they-4) root(ROOT-0, began-5) xcomp(began-5, buying-6) dobj(buying-6, land-7) cc(began-5, and-8) conj:and(began-5, took-9) compound:prt(took-9, out-10) det(loan-12, a-11) dobj(took-9, loan-12) case(165,000-15, of-13) dep(165,000-15, $-14) nmod:of(loan-12, 165,000-15) case(Bank-20, from-16) det(Bank-20, the-17) compound(Bank-20, Worthen-18) compound(Bank-20, National-19) nmod:from(165,000-15, Bank-20)  "
"During the 1970s , for instance , pension funds were in the habit of buying "" capital notes "" in certain state banks .","During/IN the/DT 1970s/NNS ,/, for/IN instance/NN ,/, pension/NN funds/NNS were/VBD in/IN the/DT habit/NN of/IN buying/VBG ''/'' capital/NN notes/NNS ''/'' in/IN certain/JJ state/NN banks/NNS ./."," case(1970s-3, During-1) det(1970s-3, the-2) nmod:during(habit-13, 1970s-3) case(instance-6, for-5) nmod:for(habit-13, instance-6) compound(funds-9, pension-8) nsubj(habit-13, funds-9) cop(habit-13, were-10) case(habit-13, in-11) det(habit-13, the-12) root(ROOT-0, habit-13) mark(buying-15, of-14) acl(habit-13, buying-15) compound(notes-18, capital-17) dobj(buying-15, notes-18) case(banks-23, in-20) amod(banks-23, certain-21) compound(banks-23, state-22) nmod:in(buying-15, banks-23)  "
"With loan demand weak , the only way banks could improve their profits was by buying their own shares or buying other banks -- often for cash , thereby removing equity capital from the industry .","With/IN loan/NN demand/NN weak/JJ ,/, the/DT only/JJ way/NN banks/NNS could/MD improve/VB their/PRP$ profits/NNS was/VBD by/IN buying/VBG their/PRP$ own/JJ shares/NNS or/CC buying/VBG other/JJ banks/NNS --/: often/RB for/IN cash/NN ,/, thereby/RB removing/VBG equity/NN capital/NN from/IN the/DT industry/NN ./."," mark(weak-4, With-1) compound(demand-3, loan-2) dep(weak-4, demand-3) advcl(improve-11, weak-4) det(banks-9, the-6) amod(banks-9, only-7) compound(banks-9, way-8) nsubj(improve-11, banks-9) aux(improve-11, could-10) root(ROOT-0, improve-11) nmod:poss(profits-13, their-12) nsubj(buying-16, profits-13) nsubj(buying-21, profits-13) cop(buying-16, was-14) mark(buying-16, by-15) ccomp(improve-11, buying-16) nmod:poss(shares-19, their-17) amod(shares-19, own-18) dobj(buying-16, shares-19) cc(buying-16, or-20) ccomp(improve-11, buying-21) conj:or(buying-16, buying-21) amod(banks-23, other-22) dobj(buying-21, banks-23) advmod(buying-21, often-25) case(cash-27, for-26) nmod:for(buying-21, cash-27) advmod(removing-30, thereby-29) dep(buying-16, removing-30) compound(capital-32, equity-31) dobj(removing-30, capital-32) case(industry-35, from-33) det(industry-35, the-34) nmod:from(removing-30, industry-35)  "
"<p> GE Capital , a financial powerhouse with $160 billion in assets , has spent $2-billion-plus over the past two years buying insurance businesses , including Tampa , Fla. based Fee For Service , which markets low-load life insurance through fee only financial planners and 800 telephone lines .","<p>/NNP GE/NNP Capital/NNP ,/, a/DT financial/JJ powerhouse/NN with/IN $/$ 160/CD billion/CD in/IN assets/NNS ,/, has/VBZ spent/VBN $/$ 2-billion-plus/CD over/IN the/DT past/JJ two/CD years/NNS buying/VBG insurance/NN businesses/NNS ,/, including/VBG Tampa/NNP ,/, Fla./NNP based/VBN Fee/NNP For/IN Service/NNP ,/, which/WDT markets/VBZ low-load/JJ life/NN insurance/NN through/IN fee/NN only/RB financial/JJ planners/NNS and/CC 800/CD telephone/NN lines/NNS ./."," compound(Capital-3, <p>-1) compound(Capital-3, GE-2) nsubj(spent-16, Capital-3) det(powerhouse-7, a-5) amod(powerhouse-7, financial-6) appos(Capital-3, powerhouse-7) case($-9, with-8) nmod:with(powerhouse-7, $-9) compound(billion-11, 160-10) nummod($-9, billion-11) case(assets-13, in-12) nmod:in($-9, assets-13) aux(spent-16, has-15) root(ROOT-0, spent-16) dep(2-billion-plus-18, $-17) dobj(spent-16, 2-billion-plus-18) case(years-23, over-19) det(years-23, the-20) amod(years-23, past-21) nummod(years-23, two-22) nmod:over(spent-16, years-23) dep(spent-16, buying-24) compound(businesses-26, insurance-25) dobj(buying-24, businesses-26) nsubj(markets-38, businesses-26) case(Fla.-31, including-28) compound(Fla.-31, Tampa-29) nmod:including(businesses-26, Fla.-31) acl(Fla.-31, based-32) xcomp(based-32, Fee-33) case(Service-35, For-34) dep(Fee-33, Service-35) ref(businesses-26, which-37) acl:relcl(businesses-26, markets-38) amod(insurance-41, low-load-39) compound(insurance-41, life-40) dobj(markets-38, insurance-41) case(fee-43, through-42) nmod:through(markets-38, fee-43) advmod(planners-46, only-44) amod(planners-46, financial-45) nmod:tmod(buying-24, planners-46) cc(planners-46, and-47) nummod(lines-50, 800-48) compound(lines-50, telephone-49) nmod:tmod(buying-24, lines-50) conj:and(planners-46, lines-50)  "
"This is more a decade of saving and investing than of consumption , "" he says , pointing out that buying life insurance is one of the commonest means of saving .","This/DT is/VBZ more/RBR a/DT decade/NN of/IN saving/VBG and/CC investing/VBG than/IN of/IN consumption/NN ,/, ''/'' he/PRP says/VBZ ,/, pointing/VBG out/RP that/IN buying/NN life/NN insurance/NN is/VBZ one/CD of/IN the/DT commonest/JJ means/NN of/IN saving/NN ./."," nsubj(decade-5, This-1) cop(decade-5, is-2) advmod(decade-5, more-3) det(decade-5, a-4) ccomp(says-16, decade-5) mark(saving-7, of-6) acl(decade-5, saving-7) cc(saving-7, and-8) acl(decade-5, investing-9) conj:and(saving-7, investing-9) case(consumption-12, than-10) case(consumption-12, of-11) nmod:of(saving-7, consumption-12) nsubj(says-16, he-15) root(ROOT-0, says-16) xcomp(says-16, pointing-18) compound:prt(pointing-18, out-19) mark(one-25, that-20) compound(insurance-23, buying-21) compound(insurance-23, life-22) nsubj(one-25, insurance-23) cop(one-25, is-24) ccomp(pointing-18, one-25) case(means-29, of-26) det(means-29, the-27) amod(means-29, commonest-28) nmod:of(one-25, means-29) case(saving-31, of-30) nmod:of(means-29, saving-31)  "
"<p> The faster-growing part of the market consists of those technically hip customers who prefer buying insurance when and where they want while saving 20% to 30% in the bargain , says David Hoffman , head of Andersen Consulting 's worldwide insurance practice . ""","<p>/RB The/DT faster-growing/JJR part/NN of/IN the/DT market/NN consists/VBZ of/IN those/DT technically/RB hip/JJ customers/NNS who/WP prefer/VBP buying/VBG insurance/NN when/WRB and/CC where/WRB they/PRP want/VBP while/IN saving/VBG 20/CD %/NN to/TO 30/CD %/NN in/IN the/DT bargain/NN ,/, says/VBZ David/NNP Hoffman/NNP ,/, head/NN of/IN Andersen/NNP Consulting/NNP 's/POS worldwide/JJ insurance/NN practice/NN ./. ''/''"," advmod(consists-8, <p>-1) det(part-4, The-2) amod(part-4, faster-growing-3) nsubj(consists-8, part-4) case(market-7, of-5) det(market-7, the-6) nmod:of(part-4, market-7) root(ROOT-0, consists-8) case(customers-13, of-9) det(customers-13, those-10) advmod(hip-12, technically-11) amod(customers-13, hip-12) nmod:of(consists-8, customers-13) nsubj(prefer-15, customers-13) ref(customers-13, who-14) acl:relcl(customers-13, prefer-15) xcomp(prefer-15, buying-16) dobj(buying-16, insurance-17) advmod(want-22, when-18) cc(when-18, and-19) dep(when-18, where-20) nsubj(want-22, they-21) advcl(buying-16, want-22) dep(says-34, while-23) dep(says-34, saving-24) compound(%-29, 20-25) dep(%-29, %-26) dep(%-29, to-27) compound(%-29, 30-28) dobj(saving-24, %-29) case(bargain-32, in-30) det(bargain-32, the-31) nmod:in(%-29, bargain-32) advcl(want-22, says-34) compound(Hoffman-36, David-35) nsubj(says-34, Hoffman-36) appos(Hoffman-36, head-38) case(practice-45, of-39) compound(Consulting-41, Andersen-40) nmod:poss(practice-45, Consulting-41) case(Consulting-41, 's-42) amod(practice-45, worldwide-43) compound(practice-45, insurance-44) nmod:of(head-38, practice-45)  "
"Christian thinkers concern themselves with the motives underlying individual choices about working , buying , producing , and sharing the economic pie .","Christian/NNP thinkers/VBZ concern/NN themselves/PRP with/IN the/DT motives/NNS underlying/VBG individual/JJ choices/NNS about/IN working/VBG ,/, buying/VBG ,/, producing/VBG ,/, and/CC sharing/VBG the/DT economic/JJ pie/NN ./."," nsubj(thinkers-2, Christian-1) root(ROOT-0, thinkers-2) dobj(thinkers-2, concern-3) advmod(concern-3, themselves-4) case(motives-7, with-5) det(motives-7, the-6) nmod:with(thinkers-2, motives-7) acl(motives-7, underlying-8) amod(choices-10, individual-9) dobj(underlying-8, choices-10) mark(working-12, about-11) advcl(underlying-8, working-12) advcl(underlying-8, buying-14) conj:and(working-12, buying-14) advcl(underlying-8, producing-16) conj:and(working-12, producing-16) cc(working-12, and-18) advcl(underlying-8, sharing-19) conj:and(working-12, sharing-19) det(pie-22, the-20) amod(pie-22, economic-21) dobj(sharing-19, pie-22)  "
"After all , are n't the fans the ones who loathed him for buying the Cowboys in the first place ?","After/IN all/DT ,/, are/VBP n't/RB the/DT fans/NNS the/DT ones/NNS who/WP loathed/VBD him/PRP for/IN buying/VBG the/DT Cowboys/NNPS in/IN the/DT first/JJ place/NN ?/."," case(all-2, After-1) dep(fans-7, all-2) cop(fans-7, are-4) neg(fans-7, n't-5) det(fans-7, the-6) root(ROOT-0, fans-7) det(ones-9, the-8) nsubj(fans-7, ones-9) nsubj(loathed-11, ones-9) ref(ones-9, who-10) acl:relcl(ones-9, loathed-11) dobj(loathed-11, him-12) mark(buying-14, for-13) advcl(loathed-11, buying-14) det(Cowboys-16, the-15) dobj(buying-14, Cowboys-16) case(place-20, in-17) det(place-20, the-18) amod(place-20, first-19) nmod:in(buying-14, place-20)  "
"I picked him up the night before he was going back to San Diego , and he was close to buying it that night , "" says Chris Reichert , a friend who was the Sabres ' strength coach at the time . ""","I/PRP picked/VBD him/PRP up/RB the/DT night/NN before/IN he/PRP was/VBD going/VBG back/RB to/TO San/NNP Diego/NNP ,/, and/CC he/PRP was/VBD close/JJ to/TO buying/VBG it/PRP that/DT night/NN ,/, ''/'' says/VBZ Chris/NNP Reichert/NNP ,/, a/DT friend/NN who/WP was/VBD the/DT Sabres/NNP '/POS strength/NN coach/NN at/IN the/DT time/NN ./. ''/''"," nsubj(picked-2, I-1) ccomp(says-27, picked-2) dobj(picked-2, him-3) advmod(night-6, up-4) det(night-6, the-5) nmod:tmod(picked-2, night-6) mark(going-10, before-7) nsubj(going-10, he-8) aux(going-10, was-9) advcl(picked-2, going-10) advmod(going-10, back-11) case(Diego-14, to-12) compound(Diego-14, San-13) nmod:to(going-10, Diego-14) cc(picked-2, and-16) nsubj(close-19, he-17) cop(close-19, was-18) conj:and(picked-2, close-19) ccomp(says-27, close-19) mark(buying-21, to-20) advcl(close-19, buying-21) dobj(buying-21, it-22) det(night-24, that-23) nmod:tmod(buying-21, night-24) root(ROOT-0, says-27) compound(Reichert-29, Chris-28) nsubj(says-27, Reichert-29) det(friend-32, a-31) appos(Reichert-29, friend-32) nsubj(coach-39, friend-32) ref(friend-32, who-33) cop(coach-39, was-34) det(Sabres-36, the-35) nmod:poss(coach-39, Sabres-36) case(Sabres-36, '-37) compound(coach-39, strength-38) acl:relcl(friend-32, coach-39) case(time-42, at-40) det(time-42, the-41) nmod:at(coach-39, time-42)  "
"Of course , Cohan thought he was buying young contenders guided by a senior hand .","Of/IN course/NN ,/, Cohan/NNP thought/VBD he/PRP was/VBD buying/VBG young/JJ contenders/NNS guided/VBN by/IN a/DT senior/JJ hand/NN ./."," case(course-2, Of-1) nmod:of(thought-5, course-2) nsubj(thought-5, Cohan-4) root(ROOT-0, thought-5) nsubj(buying-8, he-6) aux(buying-8, was-7) ccomp(thought-5, buying-8) amod(contenders-10, young-9) dobj(buying-8, contenders-10) acl(contenders-10, guided-11) case(hand-15, by-12) det(hand-15, a-13) amod(hand-15, senior-14) nmod:by(guided-11, hand-15)  "
"Meanwhile , 10% of respondents wo n't consider buying even an inexpensive anti-theft device like a steering-wheel lock , even though most cost less than the deductible they 'd pay if their car was stolen , and might qualify the owner for a lower insurance rate .","Meanwhile/RB ,/, 10/CD %/NN of/IN respondents/NNS wo/MD n't/RB consider/VB buying/VBG even/RB an/DT inexpensive/JJ anti-theft/JJ device/NN like/IN a/DT steering-wheel/JJ lock/NN ,/, even/RB though/IN most/JJS cost/VBD less/JJR than/IN the/DT deductible/JJ they/PRP 'd/MD pay/VB if/IN their/PRP$ car/NN was/VBD stolen/VBN ,/, and/CC might/MD qualify/VB the/DT owner/NN for/IN a/DT lower/JJR insurance/NN rate/NN ./."," advmod(consider-9, Meanwhile-1) nummod(%-4, 10-3) nsubj(consider-9, %-4) case(respondents-6, of-5) nmod:of(%-4, respondents-6) aux(consider-9, wo-7) neg(consider-9, n't-8) root(ROOT-0, consider-9) xcomp(consider-9, buying-10) advmod(device-15, even-11) det(device-15, an-12) amod(device-15, inexpensive-13) amod(device-15, anti-theft-14) dobj(buying-10, device-15) case(lock-19, like-16) det(lock-19, a-17) amod(lock-19, steering-wheel-18) nmod:like(buying-10, lock-19) advmod(cost-24, even-21) mark(cost-24, though-22) nsubj(cost-24, most-23) nsubj(qualify-40, most-23) advcl(consider-9, cost-24) advmod(the-27, less-25) mwe(less-25, than-26) dobj(cost-24, the-27) xcomp(cost-24, deductible-28) nsubj(pay-31, they-29) aux(pay-31, 'd-30) ccomp(deductible-28, pay-31) mark(stolen-36, if-32) nmod:poss(car-34, their-33) nsubjpass(stolen-36, car-34) auxpass(stolen-36, was-35) advcl(pay-31, stolen-36) cc(cost-24, and-38) aux(qualify-40, might-39) advcl(consider-9, qualify-40) conj:and(cost-24, qualify-40) det(owner-42, the-41) dobj(qualify-40, owner-42) case(rate-47, for-43) det(rate-47, a-44) amod(rate-47, lower-45) compound(rate-47, insurance-46) nmod:for(owner-42, rate-47)  "
"<p> If you have questions about an insurance policy you 're either thinking about buying or have already bought , do n't feel bad about not understanding everything that 's in the policy .","<p>/RB If/IN you/PRP have/VBP questions/NNS about/IN an/DT insurance/NN policy/NN you/PRP 're/VBP either/RB thinking/VBG about/IN buying/NN or/CC have/VBP already/RB bought/VBN ,/, do/VBP n't/RB feel/VB bad/JJ about/IN not/RB understanding/VBG everything/NN that/WDT 's/VBZ in/IN the/DT policy/NN ./."," advmod(feel-23, <p>-1) mark(have-4, If-2) nsubj(have-4, you-3) nsubj(bought-19, you-3) dep(feel-23, have-4) dobj(have-4, questions-5) case(policy-9, about-6) det(policy-9, an-7) compound(policy-9, insurance-8) nmod:about(questions-5, policy-9) nsubj(thinking-13, you-10) aux(thinking-13, 're-11) advmod(thinking-13, either-12) acl:relcl(questions-5, thinking-13) case(buying-15, about-14) nmod:about(thinking-13, buying-15) cc(have-4, or-16) aux(bought-19, have-17) advmod(bought-19, already-18) conj:or(have-4, bought-19) dep(feel-23, bought-19) aux(feel-23, do-21) neg(feel-23, n't-22) root(ROOT-0, feel-23) xcomp(feel-23, bad-24) mark(understanding-27, about-25) neg(understanding-27, not-26) advcl(bad-24, understanding-27) dobj(understanding-27, everything-28) nsubj(policy-33, everything-28) ref(everything-28, that-29) cop(policy-33, 's-30) case(policy-33, in-31) det(policy-33, the-32) acl:relcl(everything-28, policy-33)  "
Insurance agents have traditionally played that role in the insurance-buying process .,Insurance/NNP agents/NNS have/VBP traditionally/RB played/VBN that/DT role/NN in/IN the/DT insurance-buying/JJ process/NN ./.," compound(agents-2, Insurance-1) nsubj(played-5, agents-2) aux(played-5, have-3) advmod(played-5, traditionally-4) root(ROOT-0, played-5) det(role-7, that-6) dobj(played-5, role-7) case(process-11, in-8) det(process-11, the-9) amod(process-11, insurance-buying-10) nmod:in(role-7, process-11)  "
"If you have a specific scenario or exposure in mind when you 're buying insurance , you need to check the language of your policy -- including all its endorsements and amendments -- to determine whether coverage is offered or excluded .","If/IN you/PRP have/VBP a/DT specific/JJ scenario/NN or/CC exposure/NN in/IN mind/NN when/WRB you/PRP 're/VBP buying/VBG insurance/NN ,/, you/PRP need/VBP to/TO check/VB the/DT language/NN of/IN your/PRP$ policy/NN --/: including/VBG all/PDT its/PRP$ endorsements/NNS and/CC amendments/NNS --/: to/TO determine/VB whether/IN coverage/NN is/VBZ offered/VBN or/CC excluded/VBN ./."," mark(have-3, If-1) nsubj(have-3, you-2) advcl(need-18, have-3) det(scenario-6, a-4) amod(scenario-6, specific-5) dobj(have-3, scenario-6) cc(scenario-6, or-7) dobj(have-3, exposure-8) conj:or(scenario-6, exposure-8) case(mind-10, in-9) nmod:in(scenario-6, mind-10) advmod(buying-14, when-11) nsubj(buying-14, you-12) aux(buying-14, 're-13) acl:relcl(scenario-6, buying-14) dobj(buying-14, insurance-15) nsubj(need-18, you-17) nsubj(check-20, you-17) nsubj(determine-35, you-17) root(ROOT-0, need-18) mark(check-20, to-19) xcomp(need-18, check-20) det(language-22, the-21) dobj(check-20, language-22) case(policy-25, of-23) nmod:poss(policy-25, your-24) nmod:of(language-22, policy-25) case(endorsements-30, including-27) dep(endorsements-30, all-28) nmod:poss(endorsements-30, its-29) nmod:including(policy-25, endorsements-30) cc(endorsements-30, and-31) nmod:including(policy-25, amendments-32) conj:and(endorsements-30, amendments-32) mark(determine-35, to-34) xcomp(need-18, determine-35) mark(offered-39, whether-36) nsubjpass(offered-39, coverage-37) nsubjpass(excluded-41, coverage-37) auxpass(offered-39, is-38) ccomp(determine-35, offered-39) cc(offered-39, or-40) ccomp(determine-35, excluded-41) conj:or(offered-39, excluded-41)  "
"For example , here are some of the usual exclusions you should be wary of when buying personal insurance covering your home , rented dwelling , personal property or car : Business Losses .","For/IN example/NN ,/, here/RB are/VBP some/DT of/IN the/DT usual/JJ exclusions/NNS you/PRP should/MD be/VB wary/JJ of/IN when/WRB buying/VBG personal/JJ insurance/NN covering/VBG your/PRP$ home/NN ,/, rented/NNP dwelling/NNP ,/, personal/JJ property/NN or/CC car/NN :/: Business/NN Losses/NNS ./."," case(example-2, For-1) nmod:for(some-6, example-2) advmod(some-6, here-4) cop(some-6, are-5) root(ROOT-0, some-6) case(exclusions-10, of-7) det(exclusions-10, the-8) amod(exclusions-10, usual-9) nmod:of(some-6, exclusions-10) nsubj(wary-14, you-11) aux(wary-14, should-12) cop(wary-14, be-13) acl:relcl(exclusions-10, wary-14) mark(buying-17, of-15) advmod(buying-17, when-16) advcl(wary-14, buying-17) amod(insurance-19, personal-18) dobj(buying-17, insurance-19) advcl(buying-17, covering-20) nmod:poss(home-22, your-21) dobj(covering-20, home-22) compound(dwelling-25, rented-24) dobj(covering-20, dwelling-25) conj:or(home-22, dwelling-25) amod(property-28, personal-27) dobj(covering-20, property-28) conj:or(home-22, property-28) cc(home-22, or-29) dobj(covering-20, car-30) conj:or(home-22, car-30) compound(Losses-33, Business-32) dep(exclusions-10, Losses-33)  "
"As a consumer , your best strategy for protecting yourself in these disputes is to know which exclusions and restrictive provisions to avoid in policies you 're considering buying .","As/IN a/DT consumer/NN ,/, your/PRP$ best/JJS strategy/NN for/IN protecting/VBG yourself/PRP in/IN these/DT disputes/NNS is/VBZ to/TO know/VB which/WDT exclusions/NNS and/CC restrictive/JJ provisions/NNS to/TO avoid/VB in/IN policies/NNS you/PRP 're/VBP considering/VBG buying/NN ./."," case(consumer-3, As-1) det(consumer-3, a-2) nmod:as(is-14, consumer-3) nmod:poss(strategy-7, your-5) amod(strategy-7, best-6) nsubj(is-14, strategy-7) nsubj(know-16, strategy-7) mark(protecting-9, for-8) acl(strategy-7, protecting-9) dobj(protecting-9, yourself-10) case(disputes-13, in-11) det(disputes-13, these-12) nmod:in(protecting-9, disputes-13) root(ROOT-0, is-14) mark(know-16, to-15) xcomp(is-14, know-16) dobj(avoid-23, which-17) nsubj(avoid-23, exclusions-18) cc(exclusions-18, and-19) amod(provisions-21, restrictive-20) conj:and(exclusions-18, provisions-21) nsubj(avoid-23, provisions-21) mark(avoid-23, to-22) ccomp(know-16, avoid-23) case(policies-25, in-24) nmod:in(avoid-23, policies-25) nsubj(considering-28, you-26) aux(considering-28, 're-27) acl:relcl(policies-25, considering-28) dobj(considering-28, buying-29)  "
"He feels it takes only "" a couple of hours "" of research to determine if a stock is worth buying .",He/PRP feels/VBZ it/PRP takes/VBZ only/RB ''/'' a/DT couple/NN of/IN hours/NNS ''/'' of/IN research/NN to/TO determine/VB if/IN a/DT stock/NN is/VBZ worth/JJ buying/VBG ./.," nsubj(feels-2, He-1) root(ROOT-0, feels-2) nsubj(takes-4, it-3) ccomp(feels-2, takes-4) advmod(takes-4, only-5) det(couple-8, a-7) dobj(takes-4, couple-8) case(hours-10, of-9) nmod:of(couple-8, hours-10) case(research-13, of-12) nmod:of(takes-4, research-13) mark(determine-15, to-14) advcl(takes-4, determine-15) mark(worth-20, if-16) det(stock-18, a-17) nsubj(worth-20, stock-18) cop(worth-20, is-19) advcl(determine-15, worth-20) xcomp(worth-20, buying-21)  "
"If you follow Rosenberg 's 17 "" stock market commandments "" -- such as "" Do not make hasty , emotional decisions about buying and selling stocks "" and "" Do not concern yourself as much with the market in general as with the outlook for individual stocks "" -- the book will prove itself in be worth its weight in gold many times over .","If/IN you/PRP follow/VBP Rosenberg/NNP 's/VBZ 17/CD ''/'' stock/NN market/NN commandments/NNS ''/'' --/: such/JJ as/RB ''/'' Do/VBP not/RB make/VB hasty/JJ ,/, emotional/JJ decisions/NNS about/IN buying/VBG and/CC selling/VBG stocks/NNS ''/'' and/VB ''/'' Do/VBP not/RB concern/VB yourself/PRP as/RB much/JJ with/IN the/DT market/NN in/IN general/NN as/IN with/IN the/DT outlook/NN for/IN individual/JJ stocks/NNS ''/'' --/: the/DT book/NN will/MD prove/VB itself/PRP in/IN be/VB worth/IN its/PRP$ weight/NN in/IN gold/JJ many/JJ times/NNS over/IN ./."," mark(follow-3, If-1) nsubj(follow-3, you-2) advcl(concern-33, follow-3) nsubj(17-6, Rosenberg-4) cop(17-6, 's-5) ccomp(follow-3, 17-6) compound(commandments-10, stock-8) compound(commandments-10, market-9) nsubj(make-18, commandments-10) dep(commandments-10, such-13) advmod(such-13, as-14) aux(make-18, Do-16) neg(make-18, not-17) acl:relcl(17-6, make-18) xcomp(make-18, hasty-19) amod(decisions-22, emotional-21) nsubj(concern-33, decisions-22) mark(buying-24, about-23) acl(decisions-22, buying-24) cc(buying-24, and-25) acl(decisions-22, selling-26) conj:and(buying-24, selling-26) dobj(buying-24, stocks-27) acl(decisions-22, and-29) conj:and(buying-24, and-29) aux(concern-33, Do-31) neg(concern-33, not-32) root(ROOT-0, concern-33) dobj(concern-33, yourself-34) advmod(much-36, as-35) advmod(outlook-45, much-36) case(market-39, with-37) det(market-39, the-38) nmod:with(much-36, market-39) case(general-41, in-40) nmod:in(market-39, general-41) case(outlook-45, as-42) case(outlook-45, with-43) det(outlook-45, the-44) nmod:with(concern-33, outlook-45) case(stocks-48, for-46) amod(stocks-48, individual-47) nmod:for(outlook-45, stocks-48) det(book-52, the-51) nsubj(prove-54, book-52) aux(prove-54, will-53) parataxis(concern-33, prove-54) dobj(prove-54, itself-55) mark(worth-58, in-56) cop(worth-58, be-57) advcl(prove-54, worth-58) nmod:poss(weight-60, its-59) dep(worth-58, weight-60) case(times-64, in-61) amod(times-64, gold-62) amod(times-64, many-63) nmod:in(weight-60, times-64) nmod(worth-58, over-65)  "
"( He does n't address the kind of situation that Lynch recommends , which is buying companies that are not followed by many analysts . )","-LRB-/-LRB- He/PRP does/VBZ n't/RB address/VB the/DT kind/NN of/IN situation/NN that/IN Lynch/NNP recommends/VBZ ,/, which/WDT is/VBZ buying/VBG companies/NNS that/WDT are/VBP not/RB followed/VBN by/IN many/JJ analysts/NNS ./. -RRB-/-RRB-"," nsubj(address-5, He-2) aux(address-5, does-3) neg(address-5, n't-4) root(ROOT-0, address-5) det(kind-7, the-6) dobj(address-5, kind-7) case(situation-9, of-8) nmod:of(kind-7, situation-9) mark(recommends-12, that-10) nsubj(recommends-12, Lynch-11) ccomp(address-5, recommends-12) nsubj(buying-16, which-14) aux(buying-16, is-15) ccomp(recommends-12, buying-16) dobj(buying-16, companies-17) nsubjpass(followed-21, companies-17) ref(companies-17, that-18) auxpass(followed-21, are-19) neg(followed-21, not-20) acl:relcl(companies-17, followed-21) case(analysts-24, by-22) amod(analysts-24, many-23) nmod:by(followed-21, analysts-24)  "
"He presents lower-risk/higher-return strategies , such as buying only companies that have had five years of consistent earnings growth and whose P/E ratio is lower than its earnings growth rate .","He/PRP presents/VBZ lower-risk/higher-return/JJ strategies/NNS ,/, such/JJ as/IN buying/VBG only/JJ companies/NNS that/WDT have/VBP had/VBN five/CD years/NNS of/IN consistent/JJ earnings/NNS growth/NN and/CC whose/WP$ P/E/JJ ratio/NN is/VBZ lower/JJR than/IN its/PRP$ earnings/NNS growth/NN rate/NN ./."," nsubj(presents-2, He-1) root(ROOT-0, presents-2) amod(strategies-4, lower-risk/higher-return-3) dobj(presents-2, strategies-4) mark(buying-8, such-6) mwe(such-6, as-7) acl(strategies-4, buying-8) amod(companies-10, only-9) dobj(buying-8, companies-10) nsubj(had-13, that-11) aux(had-13, have-12) dep(buying-8, had-13) nummod(years-15, five-14) dobj(had-13, years-15) case(growth-19, of-16) amod(growth-19, consistent-17) compound(growth-19, earnings-18) nmod:of(years-15, growth-19) cc(had-13, and-20) nmod:poss(ratio-23, whose-21) amod(ratio-23, P/E-22) nsubj(lower-25, ratio-23) cop(lower-25, is-24) dep(buying-8, lower-25) conj:and(had-13, lower-25) case(rate-30, than-26) nmod:poss(rate-30, its-27) compound(rate-30, earnings-28) compound(rate-30, growth-29) nmod:than(lower-25, rate-30)  "
